StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND
2026-09-17 07:16:35,2026-09-17 07:16:52,0,123.20.220.99,100,16,1,2026-09-17 07:16:53,R_9oG9w4EUjkTETq9,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 07:16:59,2026-09-17 07:17:15,0,123.20.220.99,100,15,1,2026-09-17 07:17:15,R_4wyHDZnHneWLC9N,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 07:17:29,2026-09-17 07:29:30,0,123.20.220.99,100,721,1,2026-09-17 07:29:31,R_9fjolAGLEtAUhre,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,2,6,6,6,6,6,6,6,6,6,6,6,7,7,5,2,2,2,2,2,2,6,5,2,2,3,2,2,3,4,4,4,6,6,6,6,6,6,2,2,1,,2,3,4,1,,4,"1,2,5",5,2,0,1
2026-09-17 07:30:15,2026-09-17 07:30:45,0,171.235.177.104,100,30,1,2026-09-17 07:30:46,R_4mm9pjC6ZF7tbyb,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 07:30:53,2026-09-17 07:42:48,0,171.235.177.104,100,715,1,2026-09-17 07:42:49,R_4UkAq0XTNQjRZAJ,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,6,7,6,7,5,5,5,6,6,3,3,4,6,6,5,6,4,4,5,4,5,6,5,5,6,6,5,2,5,6,6,6,6,7,7,7,7,5,1,2,5,Thừa Thiên Huế,1,1,3,1,,4,"1,2,3",4,3,1,0
2026-09-10 08:42:30,2026-09-10 08:45:40,0,123.31.65.238,15,189,0,2026-09-17 08:45:45,R_4InhTrmEIlcatm7,,,,,11.9444,108.4441,anonymous,VI,,FL_14,"QID15,QID79",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-17 08:50:13,2026-09-17 08:55:24,0,171.233.134.83,100,311,1,2026-09-17 08:55:25,R_8145rBHkfZidXwt,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,6,5,6,6,7,5,6,6,5,4,4,3,3,4,5,5,4,4,4,3,4,6,6,5,6,5,5,2,5,4,6,4,7,6,6,5,5,7,1,2,1,,3,1,3,3,,4,3,1,2,0,1
2026-09-15 01:03:23,2026-09-17 09:34:13,0,171.250.165.91,100,203450,1,2026-09-17 09:34:14,R_9O7zxAhA7NNU6cq,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-17 09:34:23,2026-09-17 09:36:09,0,171.250.165.91,100,105,1,2026-09-17 09:36:14,R_9siSBFnxpYVPXTW,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-17 09:36:20,2026-09-17 09:36:38,0,171.250.165.91,100,18,1,2026-09-17 09:36:39,R_9rNewSsNg1dg8pk,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-10 22:15:55,2026-09-10 22:17:41,0,115.76.102.23,19,105,0,2026-09-17 22:17:49,R_97qXlQ0z3j5YuZW,,,,,10.822,106.6257,anonymous,VI,true,FL_17,"QID16,QID80,QID82,QID83,QID81",1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-10 22:18:31,2026-09-10 22:23:20,0,115.76.102.23,19,288,0,2026-09-17 22:23:26,R_42S8zUUjWa84zJl,,,,,10.822,106.6257,anonymous,VI,true,FL_17,"QID16,QID83,QID82,QID80,QID81",1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-10 22:25:06,2026-09-10 22:25:13,0,115.76.102.23,14,7,0,2026-09-17 22:25:15,R_9r0872emysvBWBq,,,,,10.822,106.6257,anonymous,VI,true,FL_5,QID7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-18 01:10:26,2026-09-18 01:14:20,0,113.172.238.17,100,233,1,2026-09-18 01:14:20,R_4iqUPSpVL3GAO0s,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,2,2,2,2,2,4,3,3,4,4,5,4,4,5,5,3,5,2,4,3,4,5,3,4,4,5,4,2,5,5,4,3,6,5,6,6,2,6,1,2,1,,3,1,3,1,,4,"1,3,4",1,2,0,1
2026-09-18 01:14:59,2026-09-18 01:18:37,0,113.185.78.163,100,217,1,2026-09-18 01:18:38,R_9y307Q2fFn8hiuP,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,5,3,5,5,4,5,5,5,5,3,3,2,2,3,5,5,4,3,4,5,4,5,5,4,4,5,4,2,5,6,5,5,6,6,6,6,6,6,1,2,1,,3,1,3,1,,4,"1,3,4",1,4,1,1
2026-09-18 03:10:53,2026-09-18 03:12:59,0,14.167.13.195,100,125,1,2026-09-18 03:12:59,R_4CxOShaGDiXhefS,,,,,18.6728,105.6963,anonymous,VI,,FL_56,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,,3,3,3,1,,4,"1,2,3,4,5",3,2,0,1
2026-09-18 05:01:34,2026-09-18 05:02:56,0,14.169.35.38,100,82,1,2026-09-18 05:02:57,R_4r2rPGzZWieBc47,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-18 05:04:15,2026-09-18 05:47:15,0,14.169.35.38,100,2579,1,2026-09-18 05:47:15,R_93q0w5ROKVO54nW,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,7,6,7,7,6,7,4,4,5,4,4,4,3,3,5,4,4,2,3,4,6,6,4,4,6,4,4,2,5,7,6,6,7,7,7,7,7,6,1,2,1,,3,1,4,1,,4,"1,3,5",5,3,1,0
2026-09-18 06:56:55,2026-09-18 06:59:28,0,113.185.79.11,100,153,1,2026-09-18 06:59:29,R_93eY2OJbxhonKs1,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,4,3,3,2,2,4,3,3,3,2,3,4,2,3,5,4,3,4,3,3,3,6,7,6,5,5,6,2,5,5,4,5,6,7,6,5,2,6,1,1,3,,3,1,4,3,,3,"1,3",2,2,0,1
2026-09-11 07:58:16,2026-09-11 07:59:22,0,171.242.196.143,15,65,0,2026-09-18 07:59:24,R_97pVKI3L1Ba9Xjc,,,,,10.822,106.6257,anonymous,VI,true,FL_14,"QID15,QID79",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-18 08:15:57,2026-09-18 08:23:07,0,171.252.124.152,100,429,1,2026-09-18 08:23:08,R_9o1D6eXajaQNn7D,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,2,7,7,5,5,7,7,7,7,1,1,1,1,2,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,,3,1,3,3,,3,"1,5",4,3,1,0
2026-09-11 09:22:49,2026-09-11 09:23:13,0,113.185.74.189,14,23,0,2026-09-18 09:23:18,R_7qroZSzaICGK32P,,,,,10.822,106.6257,anonymous,VI,,FL_6,QID9,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-11 09:34:56,2026-09-11 09:35:44,0,171.232.109.117,19,48,0,2026-09-18 09:35:50,R_92G4MiFOOGXBCzE,,,,,10.822,106.6257,anonymous,VI,,FL_17,"QID16,QID82,QID81,QID80,QID83",1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-11 09:44:03,2026-09-11 09:44:15,0,115.79.41.37,3,11,0,2026-09-18 09:44:19,R_9ds5S0K1VhmVE8h,,,,,10.822,106.6257,anonymous,VI,,FL_3,"QID2,QID4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11 15:48:30,2026-09-11 16:00:03,0,172.225.56.61,19,693,0,2026-09-18 16:00:06,R_9MsZJfAJuxVhUQm,,,,,10.822,106.6257,anonymous,VI,,FL_17,"QID81,QID83,QID82,QID80,QID16",1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-11 16:06:01,2026-09-11 16:07:02,0,172.225.56.85,19,60,0,2026-09-18 16:07:06,R_4cUFsAmro61oeuI,,,,,10.822,106.6257,anonymous,VI,true,FL_17,"QID83,QID16,QID80,QID81,QID82",1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-11 20:48:12,2026-09-11 20:49:31,0,14.187.145.204,85,78,0,2026-09-18 20:49:35,R_9mgepoJgY3br4GB,,,,,10.822,106.6257,anonymous,VI,,FL_29,"QID69,QID70,QID71,QID72,QID74,QID73",1,1,1,1,1,4,4,4,4,6,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,2,0,1
2026-09-18 21:00:55,2026-09-18 21:00:59,0,125.234.97.122,100,3,1,2026-09-18 21:00:59,R_9hFjEHkqdMCJf3m,,,,,10.822,106.6257,anonymous,VI,,FL_EOS_ID,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-18 21:28:15,2026-09-18 21:34:22,0,171.250.40.49,100,367,1,2026-09-18 21:34:22,R_4shR5hzQl3xzAct,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,4,5,5,4,4,6,4,5,5,2,3,1,3,4,5,5,5,4,5,5,5,4,4,6,4,4,4,2,5,5,6,6,7,6,7,5,5,5,1,2,1,,3,1,2,1,,4,1,1,1,0,0
2026-09-18 21:38:27,2026-09-18 21:45:13,0,113.183.211.222,100,406,1,2026-09-18 21:45:14,R_4Y9bi4WOhf7uFzc,,,,,18.105,106.34,anonymous,VI,,FL_56,,1,1,1,2,1,6,7,6,5,6,5,6,6,6,3,7,4,4,4,5,5,5,6,5,5,5,5,4,5,5,4,5,2,5,6,6,6,7,7,7,5,5,5,1,2,5,Cần Thơ,3,1,3,1,,4,"1,2,3",1,4,1,1
2026-09-19 02:53:48,2026-09-19 02:56:47,0,113.185.75.189,100,179,1,2026-09-19 02:56:48,R_43qym02AxQHFe13,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,6,7,6,7,6,6,6,7,7,1,2,2,3,1,5,6,6,6,7,7,6,6,6,7,6,7,6,2,6,6,7,6,6,7,7,7,7,7,1,1,1,,3,2,3,1,,3,"1,5",1,4,1,1
2026-09-19 03:33:48,2026-09-19 03:39:12,0,171.250.164.245,100,323,1,2026-09-19 03:39:13,R_9MLkQxQ4GMydlMV,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,4,5,6,6,6,5,6,6,7,2,2,1,2,1,5,7,6,5,6,6,6,7,6,5,7,7,5,2,6,7,6,6,7,6,6,6,2,6,1,1,5,Tây Ninh,2,2,4,1,,4,"1,3,4",3,2,0,1
2026-09-12 04:43:09,2026-09-12 04:45:42,0,42.118.27.165,13,153,0,2026-09-19 04:45:45,R_9KXsQVI1phgoiyZ,,,,,10.822,106.6257,anonymous,VI,,FL_5,QID7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-12 02:35:45,2026-09-12 19:41:31,0,14.187.145.204,79,61545,0,2026-09-19 19:41:32,R_4smw8GeFt5DsaQN,,,,,10.822,106.6257,anonymous,VI,true,FL_51,"QID124,QID123",1,1,1,1,2,2,2,3,1,2,1,2,2,4,4,4,4,4,4,5,6,5,6,6,5,5,4,4,4,4,4,4,2,5,5,4,4,7,7,7,7,1,1,,,,,,,,,,,,,1,0,0
2026-09-19 20:28:39,2026-09-19 20:37:34,0,14.169.20.161,100,534,1,2026-09-19 20:37:34,R_9GlzuaB2mb16gmI,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,4,5,6,5,5,5,6,6,5,4,4,4,4,4,5,5,6,5,4,4,4,5,4,5,4,4,5,2,5,5,5,4,6,6,6,6,5,2,4,1,2,,3,4,3,5,"Aliexpress, alibaba,shopee",4,"1,2",5,3,1,0
2026-09-12 22:35:06,2026-09-12 22:35:10,0,115.76.102.23,3,3,0,2026-09-19 22:35:15,R_9KWzuB5XLy0j78J,,,,,10.822,106.6257,anonymous,VI,true,FL_3,"QID2,QID4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-13 08:31:33,2026-09-13 08:32:15,0,27.75.186.249,7,41,0,2026-09-20 08:32:16,R_4YRrEiLzNwhBCcc,,,,,10.822,106.6257,anonymous,VI,,FL_4,QID5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-20 19:47:10,2026-09-20 19:56:40,0,113.172.208.254,100,569,1,2026-09-20 19:56:41,R_9sRcM8jN16NqsQl,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,2,5,3,3,4,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,5,4,4,4,2,5,5,5,5,7,6,6,6,5,6,2,2,1,,2,3,4,1,,4,"1,5",5,2,0,1
2026-09-14 01:29:01,2026-09-14 01:29:46,0,14.241.251.212,18,45,0,2026-09-21 01:29:50,R_6eQB4njbfN8X73X,,,,,10.822,106.6257,anonymous,VI,true,FL_17,"QID82,QID16,QID80,QID83,QID81",1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-14 01:30:44,2026-09-14 01:30:48,0,14.241.251.212,3,4,0,2026-09-21 01:30:54,R_3t6d5NRoPhz1LHJ,,,,,10.822,106.6257,anonymous,VI,true,FL_3,"QID2,QID4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 02:46:14,2026-09-14 02:46:54,0,171.253.133.138,13,40,0,2026-09-21 02:46:56,R_9iruxOmmnNLjjEm,,,,,10.822,106.6257,anonymous,VI,,FL_6,QID9,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-14 02:46:51,2026-09-14 02:47:49,0,58.186.5.172,13,57,0,2026-09-21 02:50:11,R_4hmWcxY2FOc1ysI,,,,,10.822,106.6257,anonymous,VI,true,FL_7,QID11,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 03:04:22,2026-09-14 03:08:12,0,113.185.79.139,18,230,0,2026-09-21 03:08:14,R_9kS6D0J690ySgJs,,,,,10.822,106.6257,anonymous,VI,,FL_17,"QID81,QID80,QID16,QID82,QID83",1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-21 04:19:58,2026-09-21 04:25:04,0,14.169.25.53,100,306,1,2026-09-21 04:25:05,R_4yf0qL9MKh80HxK,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,2,1,1,1,1,1,2,2,1,5,1,1,1,1,2,5,4,4,1,4,4,4,6,7,5,6,5,5,2,5,5,5,5,7,7,7,7,1,1,1,2,1,,3,2,4,1,,4,"1,3,4",5,1,0,0
2026-09-14 03:09:50,2026-09-14 04:39:56,0,27.71.76.229,7,5406,0,2026-09-21 04:39:58,R_4BxKVRjsYgFpzX9,,,,,10.822,106.6257,anonymous,VI,,FL_4,QID5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 05:06:46,2026-09-14 05:11:43,0,42.1.103.154,33,296,0,2026-09-21 05:11:44,R_4h9bguNoqfDIbQJ,,,,,16.0685,108.2215,anonymous,VI,true,FL_45,"QID94,QID93,QID95,QID96,QID92",1,1,1,1,2,3,6,6,5,4,7,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-21 06:40:00,2026-09-21 06:47:29,0,113.185.72.24,100,448,1,2026-09-21 06:47:30,R_9CqSZACChtrImVK,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,6,7,6,6,6,7,7,7,6,7,6,7,7,6,5,1,2,1,2,2,1,6,6,7,7,7,6,2,6,6,6,6,7,7,7,7,7,1,1,1,1,,3,1,4,1,,4,"1,3",1,3,1,0
2026-09-21 06:52:30,2026-09-21 06:58:30,0,171.242.199.52,100,360,1,2026-09-21 06:58:31,R_4YM2LOCuADQsFUB,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,2,2,2,2,2,2,4,4,4,4,4,4,2,4,4,4,4,7,7,7,7,7,7,1,1,1,,3,1,3,3,,3,"1,3",5,4,1,1
2026-09-14 07:00:55,2026-09-14 07:01:07,0,1.53.55.26,3,12,0,2026-09-21 07:01:10,R_4pPQo4dim3z3IuV,,,,,10.822,106.6257,anonymous,VI,,FL_3,"QID2,QID4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-21 06:59:47,2026-09-21 07:07:28,0,42.113.201.25,100,460,1,2026-09-21 07:07:29,R_4GvMnz511A4Pj9b,,,,,10.7659,106.6381,anonymous,VI,,FL_56,,1,1,1,1,2,1,1,1,1,1,3,3,1,3,2,2,2,2,2,5,4,7,5,7,7,7,5,5,5,5,5,5,2,5,5,5,5,7,7,7,7,1,1,3,1,1,,2,4,3,1,,4,"1,4",5,1,0,0
2026-09-21 07:11:04,2026-09-21 07:19:39,0,27.65.20.107,100,514,1,2026-09-21 07:19:40,R_9Aw9MjK1K7wzDsR,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,1,1,1,1,1,3,4,1,3,3,3,3,3,3,5,5,6,5,6,6,6,6,6,5,5,5,5,2,5,5,5,5,7,7,7,7,7,1,2,2,1,,3,3,5,1,,4,"1,3,4",5,2,0,1
2026-09-14 08:07:56,2026-09-14 08:08:15,0,1.53.55.26,18,19,0,2026-09-21 08:08:20,R_4nxgQ845qGTILK0,,,,,10.822,106.6257,anonymous,VI,true,FL_17,"QID82,QID80,QID83,QID81,QID16",1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-21 08:46:38,2026-09-21 08:55:13,0,42.117.23.101,100,514,1,2026-09-21 08:55:14,R_4HZ894nyqOG0YZb,,,,,21.0184,105.8461,anonymous,VI,,FL_56,,1,1,1,2,2,4,6,6,6,6,6,6,6,6,1,1,1,1,1,5,6,4,6,5,6,6,6,6,6,6,6,6,2,6,6,6,6,7,7,7,7,6,6,1,1,1,,3,3,3,1,,4,"1,3",3,3,1,0
2026-09-14 10:07:50,2026-09-14 10:07:53,0,171.250.165.85,3,3,0,2026-09-21 10:07:54,R_4HU89Tb5Mb8v37X,,,,,10.822,106.6257,anonymous,VI,,FL_3,"QID2,QID4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 10:19:44,2026-09-14 10:24:14,0,172.225.56.23,13,270,0,2026-09-21 10:24:17,R_4EYkdI4LuFSUsld,,,,,10.822,106.6257,anonymous,VI,,FL_5,QID7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 10:33:10,2026-09-14 10:33:36,0,14.191.191.61,15,26,0,2026-09-21 10:33:37,R_4iEJyhJCDnPsKXz,,,,,14.35,109.1,anonymous,VI,,FL_14,"QID15,QID79",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 11:30:15,2026-09-14 11:30:25,0,118.69.150.126,3,9,0,2026-09-21 11:30:28,R_4mFOiwXzXybaoVj,,,,,21.0184,105.8461,anonymous,VI,,FL_3,"QID2,QID4",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 11:33:23,2026-09-14 11:37:36,0,113.185.76.78,13,253,0,2026-09-21 11:37:37,R_4a9wTWTG9EVL26u,,,,,10.822,106.6257,anonymous,VI,,FL_8,QID13,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-14 12:21:29,2026-09-14 12:22:01,0,14.226.248.103,15,31,0,2026-09-21 12:22:03,R_92Hpzu6aFdIWiUV,,,,,10.822,106.6257,anonymous,VI,,FL_14,"QID15,QID79",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 12:34:33,2026-09-14 12:35:23,0,171.253.159.182,13,50,0,2026-09-21 12:35:29,R_9Oog7PIRl2yQzQV,,,,,10.822,106.6257,anonymous,VI,,FL_5,QID7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-21 19:57:17,2026-09-21 20:01:57,0,58.186.213.168,100,280,1,2026-09-21 20:01:58,R_4MrgqQHYFr55Uug,,,,,21.0184,105.8461,anonymous,VI,,FL_56,,1,1,1,2,2,6,7,7,7,7,6,7,7,7,1,1,2,1,1,5,2,2,1,1,2,2,7,7,6,6,6,6,2,7,6,7,7,7,7,7,7,7,1,1,1,1,,3,2,2,1,,3,"1,3",1,3,1,0
2026-09-14 22:36:37,2026-09-14 22:37:23,0,104.28.71.167,18,45,0,2026-09-21 22:37:25,R_9K2tzm9WlsqNiDf,,,,,10.822,106.6257,anonymous,VI,,FL_17,"QID81,QID83,QID82,QID16,QID80",1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-22 00:01:29,2026-09-22 00:05:48,0,125.234.97.122,100,258,1,2026-09-22 00:05:49,R_9CrwbKBGIT8OgoZ,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,1,1,2,1,1,2,1,1,1,6,6,7,7,7,5,7,7,6,6,7,7,7,2,3,2,3,2,2,6,7,6,7,7,7,7,7,1,7,1,1,1,,3,1,3,1,,2,1,1,2,0,1
2026-09-15 00:21:28,2026-09-15 00:24:31,0,42.116.242.169,79,183,0,2026-09-22 00:24:40,R_4N8HL21e7cKDGwK,,,,,21.0184,105.8461,anonymous,VI,,FL_51,"QID124,QID123",1,1,1,1,2,6,6,6,6,6,6,4,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,5,4,,,,,,,,,,,,,,,1,0,0
2026-09-22 00:21:40,2026-09-22 00:29:38,0,14.241.170.199,100,477,1,2026-09-22 00:29:38,R_9vY8cFi3CSSnZik,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,5,4,4,5,6,2,2,3,1,5,5,4,4,5,5,4,3,3,6,4,5,4,4,6,5,7,6,2,7,6,5,6,4,6,5,6,3,7,1,1,1,,1,1,3,1,,4,"1,2",4,1,0,0
2026-09-22 00:30:51,2026-09-22 00:36:49,0,14.241.170.199,100,357,1,2026-09-22 00:36:49,R_94inIeuKV8UO95n,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,3,6,6,6,5,6,7,7,6,5,4,5,5,6,5,6,6,5,4,4,5,7,6,7,6,5,6,2,7,5,6,6,4,5,4,5,6,7,1,1,1,,1,1,2,1,,3,1,4,4,1,1
2026-09-15 00:53:36,2026-09-15 00:53:56,0,125.235.233.74,13,20,0,2026-09-22 00:53:57,R_4hc8CB55VE1yJpv,,,,,10.822,106.6257,anonymous,VI,,FL_6,QID9,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-22 01:11:24,2026-09-22 01:15:02,0,113.185.77.46,100,217,1,2026-09-22 01:15:02,R_9NJT8eK2njNKU9K,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,6,6,6,6,5,5,7,6,6,5,4,5,6,5,5,5,5,4,3,5,3,6,5,5,7,6,6,2,6,5,4,5,5,5,6,6,6,2,1,1,2,,3,1,3,1,,3,"3,4",2,3,1,0
2026-09-15 01:50:01,2026-09-15 01:50:32,0,1.54.152.119,15,31,0,2026-09-22 01:50:36,R_9TTwBf0iUt3pc0r,,,,,10.822,106.6257,anonymous,VI,,FL_14,"QID15,QID79",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-15 02:16:37,2026-09-15 02:17:58,0,203.205.32.65,52,81,0,2026-09-22 02:18:05,R_4zkkdxJshn9OU1F,,,,,10.822,106.6257,anonymous,VI,,FL_21,"QID52,QID113,QID40,QID112,QID110,QID109,QID111",1,1,1,1,1,7,5,7,7,3,6,5,7,5,2,4,7,6,5,6,6,7,6,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
