ResponseId,CELL,AIP_COND,DISC_COND,CONSENT,SCR_AGE,SCR1,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,AIP6,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,TRU1,TRU2,TRU3,TRU4,TRU5,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,PI1,PI2,PI3,PDPL1,PDPL2,PDPL3,PDPL4,ATT1,ATT2,MC_AIP,MC_DISC,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,Duration (in seconds),AGE_BAND,GEN,EDU,INC,FREQ,PLAT,PRIOR,CHAN,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,flag_straightliner,flag_cc1_wrong,flag_cc2_wrong
R_2_0381,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,4,3,4,6,5.0,1,2,1,1,5,4,5.0,4,4,4,5,5,5,3,3,4.0,3,3,2,2,3,2,2,4,3,4,2,5,2,4,7,2.2,3.2,3.7,3,554,25 - 34,Khac,THPT tro xuong,5 - 10 trieu,Khoang moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0382,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,5,4,3,6,4.0,4,3,4,3,5,6,4.0,4,3,4,3,5,6,4,5,5.0,4,4,5,5,4,5,5,3,2,3,3,5,2,4,3,2.9,3.1,4.3,7,395,18 - 24,Nu,THPT tro xuong,Tren 40 trieu,Vai lan moi nam,Shopee,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0383,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,3,3,4,3,2.0,4,4,4,5,4,3,4.0,6,4,4,4,4,4,4,5,4.0,5,5,3,4,4,3,5,3,6,5,4,5,2,3,4,1.6,2.0,2.2,3,475,35 - 44,Khac,Dai hoc,Tren 20 - 40 trieu,Khoang moi thang,Lazada,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0385,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,3,6,5,4,6,5.0,5,4,6,6,6,6,5.0,6,5,3,3,3,3,3,1,3.0,2,4,1,4,3,2,3,3,4,5,3,5,2,5,4,0.7,1.9,2.5,5,465,35 - 44,Nu,Sau dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0386,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,6,5,5,5,3,5.0,4,5,6,5,6,4,5.0,5,5,5,6,4,4,5,3,3.0,2,2,4,3,4,4,4,3,4,4,2,5,2,4,4,4.2,9.0,9.4,3,567,18 - 24,Nu,THPT tro xuong,Tren 10 - 20 trieu,Khoang moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0388,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,7,7,7,7,7,7.0,6,5,5,6,4,5,6.0,4,5,6,4,5,4,7,5,,7,4,4,4,5,6,5,5,6,5,6,5,2,5,5,6.4,11.4,11.8,7,476,18 - 24,Nu,Trung cap - Cao dang,Tren 10 - 20 trieu,Vai lan moi nam,TikTok Shop,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0389,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,6,6,5,6,4,6.0,5,6,5,7,6,5,5.0,6,5,5,3,3,4,4,4,4.0,3,5,3,5,3,4,4,5,4,5,7,5,2,5,6,4.5,8.3,8.4,7,472,25 - 34,Nu,Dai hoc,Tren 10 - 20 trieu,Vai lan moi nam,Shopee,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0390,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,4,5,5,3,4,5.0,2,2,6,3,4,4,3.0,3,3,5,6,4,5,6,3,5.0,4,4,4,3,3,4,4,3,3,5,3,5,2,4,5,1.3,3.4000000000000004,3.9,6,472,25 - 34,Nu,Dai hoc,Duoi 5 trieu,Nhieu lan moi tuan,TikTok Shop,Duoi 6 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0391,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,3,4,5,5,5.0,5,6,5,5,3,4,4.0,4,5,4,3,4,2,4,6,5.0,5,5,5,5,5,5,6,5,6,5,7,5,2,4,5,0.7,3.1,3.8,4,557,18 - 24,Nam,Trung cap - Cao dang,Tren 40 trieu,Nhieu lan moi tuan,Lazada,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0392,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,6,5,5,5,5.0,4,4,3,3,3,4,3.0,5,3,4,5,3,4,3,3,4.0,5,3,3,4,3,3,4,5,5,4,4,5,2,2,6,2.3,9.9,10.4,5,779,18 - 24,Nu,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0393,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,4,5,7,5,3,6.0,6,4,5,5,6,6,5.0,4,4,4,4,3,3,4,4,4.0,5,4,3,2,4,4,5,6,4,5,6,5,2,5,3,0.4,6.800000000000001,7.800000000000001,7,417,18 - 24,Khac,Dai hoc,5 - 10 trieu,Khoang moi thang,TikTok Shop,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0394,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,7,6,4,6,5,,3,5,4,5,2,4,4.0,3,4,3,3,4,4,4,4,4.0,4,4,2,2,4,3,4,4,4,3,2,5,2,5,5,3.4,4.6,4.699999999999999,6,702,18 - 24,Nam,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,TikTok Shop,Tren 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0395,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,4,3,3,3,2.0,3,3,3,2,3,4,4.0,3,4,4,2,3,3,4,4,2.0,4,3,4,4,3,3,3,1,3,4,4,5,2,3,6,2.4,3.3,3.8,2,437,25 - 34,Nu,Dai hoc,Tren 40 trieu,Khoang moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0396,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,3,3,3,3,3,2.0,4,1,1,1,2,1,3.0,2,1,4,5,6,5,5,3,4.0,4,6,4,4,4,3,4,4,6,6,5,5,2,2,4,0.8,0.9,2.1,2,702,25 - 34,Nu,Trung cap - Cao dang,5 - 10 trieu,Khoang moi thang,TikTok Shop,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0397,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,1,4,4,4,3,4,4.0,4,4,5,5,3,5,3.0,4,4,3,5,4,3,4,5,6.0,5,4,4,5,6,5,5,4,3,3,3,5,2,5,5,3.1,6.0,9.5,5,499,55 tro len,Nam,Dai hoc,Duoi 5 trieu,Khoang moi tuan,TikTok Shop,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,True,False
R_2_0398,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,4,6,6,5,4.0,4,3,4,5,5,5,5.0,4,6,4,3,5,4,3,5,5.0,5,6,5,6,4,3,5,6,3,6,5,5,2,7,5,1.4,1.6,2.0,6,479,35 - 44,Nu,Sau dai hoc,Tren 10 - 20 trieu,Khoang moi thang,Shopee,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0399,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,3,5,4,4,6,4,4.0,5,5,5,7,2,3,3.0,3,4,4,5,4,4,4,5,5.0,7,5,6,5,5,5,5,4,6,6,5,5,2,4,6,0.5,3.0,3.8,5,472,18 - 24,Nam,Dai hoc,Tren 40 trieu,Khoang moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,True
R_2_0400,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,4,5,7,6,4,7.0,5,3,5,5,4,5,4.0,4,2,5,3,5,4,4,1,2.0,1,2,1,1,4,2,4,3,4,5,4,5,2,6,5,0.8,1.2000000000000002,2.6,4,820,45 - 54,Nam,Dai hoc,Tren 10 - 20 trieu,Khoang moi thang,Lazada,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0401,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,2,3,4,4,4,3.0,4,4,4,3,5,4,3.0,3,4,4,5,4,4,3,5,4.0,6,6,5,5,4,4,5,5,3,4,4,5,2,3,4,0.6,1.7999999999999998,2.6,5,398,25 - 34,Nu,Sau dai hoc,Duoi 5 trieu,Vai lan moi nam,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0402,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,4,5,4,5,4.0,5,6,4,4,4,2,2.0,4,5,4,4,5,5,5,4,5.0,6,6,7,6,6,5,5,3,4,6,3,5,2,5,3,3.0,13.9,14.5,6,581,45 - 54,Nu,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0403,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,4,3,4,3,3,3.0,4,5,5,3,4,4,4.0,4,5,5,4,4,5,5,4,2.0,4,4,3,3,5,6,6,6,5,5,3,5,2,4,3,6.8,7.399999999999999,9.5,3,377,18 - 24,Nu,Sau dai hoc,Duoi 5 trieu,Vai lan moi nam,TikTok Shop,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0404,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,6,6,4,6,4.0,4,3,3,3,5,4,5.0,6,5,4,5,6,5,5,5,3.0,4,4,3,4,2,3,3,5,4,4,5,5,2,4,3,1.4,3.7,4.0,7,373,35 - 44,Nam,Trung cap - Cao dang,Tren 40 trieu,Khoang moi thang,TikTok Shop,Tren 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0405,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,3,6,6,6,5,7,5.0,4,3,4,4,4,3,4.0,5,4,1,2,2,2,1,2,2.0,1,3,3,2,4,5,6,4,3,3,4,5,2,5,6,0.7,5.4,7.4,3,314,45 - 54,Nu,Dai hoc,5 - 10 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,True
R_2_0406,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,3,6,5,6,5,3,6.0,5,3,4,5,3,5,2.0,4,3,6,5,4,6,6,2,4.0,4,3,5,3,3,4,1,3,7,4,6,5,2,6,4,0.1,5.0,5.5,4,519,25 - 34,Nu,Trung cap - Cao dang,Tren 10 - 20 trieu,Khoang moi tuan,Shopee,Tu 6 den 12 thang,CHAN_APP,True,False,False,False,False,False,False,False,True
R_2_0407,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,2,3,3,4,3,4.0,3,4,4,5,2,1,2.0,1,1,6,6,6,5,5,4,4.0,4,3,4,4,4,5,5,2,2,4,4,5,2,2,4,0.3,2.1,3.4000000000000004,1,471,45 - 54,Khac,Dai hoc,Tren 20 - 40 trieu,Nhieu lan moi tuan,TikTok Shop,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0408,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,2,3,5,6,5,6,5.0,4,5,4,4,4,4,3.0,4,3,6,5,6,4,5,4,4.0,4,2,3,3,4,3,3,6,5,5,6,5,2,6,4,1.0,4.2,5.300000000000001,6,330,45 - 54,Nam,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,True,False
R_2_0409,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,1,5,3,5,7,5,5.0,6,6,6,6,3,4,5.0,3,3,6,5,5,7,5,4,3.0,3,5,3,3,4,3,2,7,7,6,5,5,2,4,6,4.9,5.300000000000001,5.500000000000001,2,432,25 - 34,Nu,Trung cap - Cao dang,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Duoi 6 thang,CHAN_APP,True,False,False,False,False,False,False,True,False
R_2_0411,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,2,1,1,4,3.0,2,3,3,3,4,3,3.0,4,3,5,4,5,4,4,3,4.0,4,4,3,4,3,3,2,2,5,4,4,5,2,1,3,2.1,2.7,4.2,2,289,18 - 24,Nam,Sau dai hoc,5 - 10 trieu,Khoang moi thang,Shopee,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0413,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,5,5,6,5,5.0,2,5,5,4,3,4,5.0,3,3,6,4,4,5,3,4,4.0,3,3,4,2,3,3,3,7,4,4,6,5,2,5,4,2.5,8.3,8.5,7,608,45 - 54,Nu,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0414,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,5,6,4,5,5,5.0,4,4,3,5,4,4,4.0,5,5,4,5,2,4,3,5,3.0,5,3,2,5,4,5,5,4,4,6,4,5,2,5,5,0.7,1.4,3.0,4,435,35 - 44,Nam,Sau dai hoc,Duoi 5 trieu,Khoang moi thang,Lazada,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0415,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,3,3,3,2,4,5,3.0,3,5,4,4,3,3,3.0,3,2,2,3,2,3,2,4,4.0,4,3,5,4,3,4,4,2,3,5,4,5,2,2,6,1.5,1.8,2.4,5,662,18 - 24,Nu,Trung cap - Cao dang,Tren 40 trieu,Vai lan moi nam,Tiki,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,True
R_2_0416,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,4,5,4,3,6.0,3,3,3,4,7,6,5.0,6,6,4,4,3,3,2,4,2.0,4,2,3,2,4,4,4,4,7,6,6,5,2,4,4,2.3,7.2,8.0,6,475,25 - 34,Nam,Sau dai hoc,Tren 10 - 20 trieu,Vai lan moi nam,Tiki,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0417,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,2,4,5,3,3.0,1,1,4,2,4,2,3.0,3,1,5,5,5,5,5,3,5.0,3,4,4,3,5,5,4,5,6,5,2,5,2,3,6,1.7,13.9,14.7,5,639,18 - 24,Nu,Trung cap - Cao dang,Tren 40 trieu,Khoang moi thang,Shopee,Tren 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0418,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,5,2,3,3,3.0,2,1,3,2,2,3,1.0,2,4,4,4,3,4,4,4,3.0,5,5,5,5,6,3,5,3,4,3,6,5,2,3,6,15.2,16.099999999999998,17.099999999999998,1,484,55 tro len,Nu,Dai hoc,Duoi 5 trieu,Khoang moi thang,Lazada,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0419,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,4,5,5,5,5.0,5,5,6,4,3,2,,4,5,4,3,5,4,4,5,7.0,5,7,5,5,4,3,3,2,3,5,3,5,2,6,5,1.3,6.3,6.5,5,301,18 - 24,Nu,THPT tro xuong,Duoi 5 trieu,Khoang moi tuan,Shopee,Duoi 6 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
